Name,Condition,variable,value,FA
3,RT,18:1_21:0,0.14730666988109,18:1
4,RT,18:1_21:0,0.133848370148082,18:1
5,RT,18:1_21:0,0.0880336509071544,18:1
6,RT,18:1_21:0,0.110254718826847,18:1
7,Cold,18:1_21:0,0.093275354915741,18:1
8,Cold,18:1_21:0,0.134184526957065,18:1
9,Cold,18:1_21:0,0.0805070525218664,18:1
10,Cold,18:1_21:0,0.105607633802004,18:1
11,Cold,18:1_21:0,0.0923620373284316,18:1
12,Cold,18:1_21:0,0.115855566024869,18:1
1,RT,18:1_22:0,0.0154963782953215,18:1
2,RT,18:1_22:0,0.0111803504732418,18:1
3,RT,18:1_22:0,0.0199295454380615,18:1
4,RT,18:1_22:0,0.0202327273076571,18:1
5,RT,18:1_22:0,0.018398468614178,18:1
6,RT,18:1_22:0,0.0184265348036684,18:1
7,Cold,18:1_22:0,0.0180296669121336,18:1
